% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
5264	2	17	21	0	28	2292	0	1
5265	2	17	21	0	28	2292	0	1
5272	3	25	123	0	28	1479	0	1
5285	2	17	21	0	28	2292	0	1
5290	3	25	123	0	28	1479	0	1
5308	3	25	123	0	28	1479	0	1
5312	3	25	123	0	28	1479	0	1
5323	3	25	123	0	28	1479	0	1
5342	2	17	21	0	28	2292	0	1
5343	1	1	6	0	2	65	0	1
5343	3	25	123	0	28	1479	0	1
5344	1	1	6	0	2	65	0	1
5345	1	1	6	0	2	65	0	1
5346	1	1	6	0	2	65	0	1
5346	1	5	49	0	6	153	0	1
5347	1	1	6	0	2	65	0	1
5348	1	1	6	0	2	65	0	1
5348	2	17	21	0	28	2292	0	1
5349	1	1	6	0	2	65	0	1
5350	1	1	6	0	4	105	0	1
5352	1	1	6	0	28	1095	0	1
5354	1	1	6	0	28	1095	0	1
5355	1	1	6	0	2	65	0	0
5356	1	1	6	0	28	1095	0	1
5358	1	1	6	0	28	1095	0	1
5359	1	1	6	0	28	1095	0	1
5409	3	25	123	0	28	1479	0	1
5413	3	25	123	0	28	1479	0	1
5414	3	25	123	0	28	1479	0	1
5416	3	25	123	0	28	1479	0	1
5421	3	25	123	0	28	1479	0	1
5423	3	25	123	0	28	1479	0	1
5437	1	1	6	0	28	1095	0	1
5437	3	25	123	0	28	1479	0	1
5438	1	1	6	0	28	1095	0	1
5444	1	1	6	0	28	1095	0	0
5479	2	17	21	0	28	2292	0	1
5485	2	17	21	0	28	2292	0	1
5489	2	17	21	0	28	2292	0	1
5498	2	17	21	0	28	2292	0	1
5501	1	5	49	0	6	209	0	1
5502	1	5	49	0	6	209	0	1
5510	2	19	62	0	28	2292	0	1
5511	1	5	49	0	28	1479	0	1
5513	2	19	62	0	28	4587	0	1
5523	1	5	49	0	28	1479	0	1
5531	1	1	6	0	2	65	0	1
5532	1	1	6	0	2	65	0	1
5533	1	1	6	0	2	87	0	1
5534	1	1	6	0	2	87	0	1
5535	1	1	6	0	2	87	0	1
5536	1	1	6	0	2	87	0	1
5537	1	1	6	0	2	87	0	1
5540	1	1	6	0	28	1479	0	1
5541	1	1	6	0	28	1479	0	1
5542	1	1	6	0	28	1479	0	1
5544	1	1	6	0	28	1479	0	1
5545	1	1	6	0	28	1479	0	1
5546	1	1	6	0	28	1479	0	1
5554	2	19	62	0	28	2292	0	1
5561	2	19	62	0	28	2292	0	1
5564	2	19	62	0	28	2292	0	1
5573	2	19	62	0	28	2292	0	1
5579	2	19	62	0	28	2292	0	1
5583	3	25	123	0	28	1479	0	1
5608	3	25	123	0	28	1479	0	1
5609	3	25	123	0	28	1479	0	1
5625	1	1	6	0	2	65	0	1
5627	1	1	6	0	2	65	0	1
5628	1	1	6	0	2	65	0	1
5629	2	19	62	0	28	2292	0	1
5630	1	1	6	0	2	65	0	1
5631	1	1	6	0	2	65	0	1
5635	1	1	6	0	28	1095	0	1
5636	1	1	6	0	28	1095	0	1
5637	1	1	6	0	28	1095	0	1
5637	2	19	62	0	28	2292	0	1
5638	1	1	6	0	28	1095	0	1
5639	1	1	6	0	28	1095	0	1
5640	1	1	6	0	28	1095	0	1
5641	1	1	6	0	28	1095	0	1
5651	3	25	123	0	28	1479	0	1
5665	1	5	49	0	6	209	0	1
5665	3	25	123	0	28	1479	0	1
5667	2	19	62	0	28	2292	0	1
5668	3	25	123	0	28	1479	0	1
5677	1	5	49	0	28	1479	0	1
5677	2	19	62	0	28	2292	0	1
5683	1	5	49	0	28	1479	0	1
5690	1	5	49	0	28	1479	0	1
5709	3	25	123	0	28	1479	0	1
5718	3	25	123	0	28	1479	0	1
5719	1	1	6	0	28	1095	0	1
5719	3	25	123	0	28	1479	0	1
5720	1	1	6	0	28	1095	0	1
5721	3	25	123	0	28	1479	0	1
5726	1	1	6	0	28	1095	0	0
5763	3	25	123	0	28	1479	0	1
5764	3	25	123	0	28	1479	0	1
5778	3	25	123	0	28	1479	0	1
5788	3	25	123	0	28	1479	0	1
5794	2	17	21	0	28	2292	0	1
5797	2	17	21	0	28	2292	0	1
5800	2	17	21	0	28	2292	0	1
5805	3	25	123	0	28	1479	0	1
5807	2	17	21	0	28	2292	0	1
5814	1	1	6	0	2	65	0	1
5816	1	1	6	0	2	65	0	1
5817	1	1	6	0	2	65	0	1
5818	1	1	6	0	2	65	0	1
5818	1	5	49	0	6	153	0	1
5819	1	1	6	0	2	65	0	1
5820	1	1	6	0	2	65	0	1
5821	3	25	123	0	28	1479	0	1
5823	1	1	6	0	28	1095	0	1
5826	1	1	6	0	2	87	0	1
5827	1	1	6	0	28	1095	0	1
5827	3	25	123	0	28	1479	0	1
5828	1	1	6	0	28	1095	0	1
5830	1	1	6	0	28	1095	0	1
5831	2	17	21	0	28	2292	0	1
5832	1	3	58	0	6	209	0	1
5837	1	3	58	0	6	209	0	1
5838	1	3	58	0	6	209	0	1
5840	3	25	123	0	28	1479	0	1
5841	2	17	21	0	28	2292	0	1
5843	1	3	58	0	28	1479	0	1
5843	3	25	123	0	28	1479	0	1
5850	1	3	58	0	28	1479	0	1
5853	3	25	123	0	28	1479	0	1
5864	1	3	58	0	28	1479	0	1
5866	3	25	123	0	28	1479	0	1
5867	1	3	58	0	28	1479	0	1
5870	3	25	123	0	28	1479	0	1
5874	3	25	123	0	28	1479	0	1
5875	2	17	21	0	28	2292	0	1
5878	2	17	21	0	28	2292	0	1
5880	2	17	21	0	28	2292	0	1
5884	2	17	21	0	28	2292	0	1
5889	3	25	123	0	28	1479	0	1
5894	1	3	58	0	28	1479	0	1
5897	1	3	58	0	28	1479	0	1
5900	3	25	123	0	28	1479	0	1
5908	1	1	6	0	28	1095	0	1
5908	3	25	123	0	28	1479	0	1
5909	1	3	58	0	28	1095	0	1
5915	1	1	6	0	28	1095	0	0
5915	3	25	123	0	28	1479	0	0
5944	2	17	21	0	28	2292	0	1
5957	2	17	21	0	28	2292	0	1
5961	2	17	21	0	28	2292	0	1
5963	2	17	21	0	28	2292	0	1
5967	2	17	21	0	28	2292	0	1
5973	2	17	21	0	28	2292	0	1
5979	2	17	21	0	28	2292	0	1
6003	1	1	6	0	2	65	0	1
6004	1	1	6	0	2	65	0	1
6005	1	1	6	0	2	65	0	1
6006	1	1	6	0	2	65	0	1
6007	1	1	6	0	2	65	0	1
6008	1	1	6	0	2	65	0	1
6009	1	1	6	0	2	65	0	1
6012	1	1	6	0	2	87	0	1
6013	1	1	6	0	2	87	0	1
6016	1	1	6	0	2	87	0	1
6017	1	1	6	0	2	87	0	1
6018	1	1	6	0	2	87	0	1
6019	1	1	6	0	28	1479	0	1
6023	1	1	6	0	28	1479	0	1
6024	1	1	6	0	28	1479	0	1
6025	1	1	6	0	28	1479	0	1
6026	1	1	6	0	28	1479	0	1
6042	2	19	62	0	28	2292	0	1
6055	2	19	62	0	28	2292	0	1
6065	2	19	62	0	28	2292	0	1
6070	2	19	62	0	28	2292	0	1
6075	3	25	123	0	28	1479	0	1
6076	2	19	62	0	28	2292	0	1
6078	2	19	62	0	28	2292	0	1
6083	3	25	123	0	28	1479	0	1
6096	1	1	6	0	2	65	0	1
6097	1	1	6	0	2	65	0	1
6098	1	1	6	0	2	65	0	1
6100	1	1	6	0	2	65	0	1
6101	1	1	6	0	2	65	0	1
6102	1	1	6	0	2	65	0	1
6103	1	1	6	0	28	1095	0	1
6106	1	1	6	0	28	1095	0	1
6106	2	19	62	0	28	2292	0	1
6106	3	25	123	0	28	1479	0	1
6107	1	1	6	0	28	1095	0	1
6108	1	1	6	0	28	1095	0	1
6109	1	1	6	0	28	1095	0	1
6110	1	1	6	0	28	1095	0	1
6111	2	17	21	0	28	2292	0	1
6111	3	25	123	0	28	1479	0	1
6112	2	19	62	0	28	2292	0	1
6122	3	25	123	0	0	53	0	1
6134	3	25	123	0	28	1479	0	1
6141	1	5	49	0	6	209	0	1
6147	1	5	49	0	6	209	0	1
6148	1	3	58	0	6	209	0	1
6150	1	5	49	0	28	1479	0	1
6151	1	3	58	0	6	209	0	1
6151	3	25	123	0	28	1479	0	1
6159	1	3	58	0	28	1479	0	1
6168	3	25	123	0	28	1479	0	1
6179	3	25	123	0	28	1479	0	1
6186	3	25	123	0	28	1479	0	1
6190	1	1	6	0	28	1095	0	1
6191	1	1	6	0	28	1095	0	1
6192	3	25	123	0	28	1479	0	1
6196	2	19	62	0	28	2292	0	1
6201	2	19	62	0	28	2292	0	1
6207	2	19	62	0	28	2292	0	1
6223	3	25	123	0	28	1479	0	1
6232	3	25	123	0	28	1479	0	1
6235	2	19	62	0	28	2292	0	1
6245	2	19	62	0	28	2292	0	1
6246	2	19	62	0	28	2292	0	1
6250	2	19	62	0	28	2292	0	1
6251	3	25	123	0	28	1479	0	1
6270	3	25	123	0	28	1479	0	1
6272	3	25	123	0	28	1479	0	1
6285	1	1	6	0	2	65	0	1
6286	1	1	6	0	2	65	0	1
6287	1	1	6	0	2	65	0	1
6288	1	1	6	0	2	65	0	1
6288	3	25	123	0	28	1479	0	1
6289	1	1	6	0	2	65	0	1
6290	1	1	6	0	2	65	0	1
6291	1	1	6	0	2	65	0	1
6292	1	1	6	0	28	1095	0	1
6292	2	17	21	0	28	4587	0	1
6294	1	1	6	0	28	1095	0	1
6295	1	1	6	0	4	105	0	1
6296	1	1	6	0	28	1095	0	1
6298	1	1	6	0	28	1095	0	1
6301	1	5	49	0	6	209	0	1
6303	1	5	49	0	6	209	0	1
6306	1	3	58	0	6	209	0	1
6310	1	5	49	0	28	1479	0	1
6320	1	5	49	0	28	1479	0	1
6326	2	19	62	0	28	2292	0	1
6330	1	5	49	0	28	1479	0	1
6337	2	19	62	0	28	2292	0	1
6345	2	19	62	0	28	2292	0	1
6346	1	5	49	0	28	1479	0	1
6352	2	19	62	0	28	2292	0	1
6387	2	19	62	0	28	2292	0	1
6390	2	19	62	0	28	2292	0	1
6391	2	19	62	0	28	2292	0	1
6399	3	25	123	0	28	1479	0	1
6412	1	1	6	0	2	87	0	1
6413	1	1	6	0	2	87	0	1
6416	1	1	6	0	2	87	0	1
6419	2	19	62	0	28	2292	0	1
6421	1	1	6	0	28	1479	0	1
6422	1	1	6	0	28	1479	0	1
6424	1	1	6	0	28	1479	0	1
6425	1	1	6	0	28	1479	0	1
6426	1	1	6	0	28	1479	0	1
6427	1	1	6	0	28	1479	0	1
6429	2	19	62	0	28	2292	0	1
6435	2	17	21	0	28	4587	0	1
6439	2	19	62	0	28	2292	0	1
6440	2	17	21	0	28	2292	0	1
6441	3	25	123	0	28	1479	0	1
6445	3	25	123	0	28	1479	0	1
6448	2	17	21	0	28	2292	0	1
6449	2	17	21	0	28	2292	0	1
6449	3	25	123	0	28	1479	0	1
6464	3	25	123	0	0	53	0	1
6471	3	25	123	0	28	1479	0	1
6473	1	1	6	0	2	65	0	1
6474	1	1	6	0	2	65	0	1
6474	2	19	62	0	28	2292	0	1
6476	1	1	6	0	2	65	0	1
6476	3	25	123	0	28	1479	0	1
6479	1	1	6	0	2	65	0	1
6480	1	1	6	0	28	1095	0	1
6483	1	1	6	0	4	105	0	1
6485	1	1	6	0	4	105	0	1
6486	1	1	6	0	28	1095	0	1
6487	1	1	6	0	28	1095	0	1
6530	3	25	123	0	28	1479	0	1
6532	3	25	123	0	28	1479	0	1
6537	3	25	123	0	28	1479	0	1
6545	3	25	123	0	28	1479	0	1
6546	3	25	123	0	28	1479	0	1
6547	3	25	123	0	28	1479	0	1
6567	1	1	6	0	28	1095	0	1
6568	1	1	6	0	28	1095	0	1
6568	3	25	123	0	28	1479	0	1
6581	3	25	123	0	28	1479	0	1
6587	2	17	21	0	28	2292	0	1
6597	3	25	123	0	28	1479	0	1
6602	2	17	21	0	28	2292	0	1
6617	3	25	123	0	28	1479	0	1
6620	3	25	123	0	28	1479	0	1
6625	1	3	58	0	6	209	0	1
6627	3	25	123	0	28	1479	0	1
6629	2	17	21	0	28	2292	0	1
6630	2	19	62	0	28	2292	0	1
6631	1	3	58	0	6	209	0	1
6632	1	3	58	0	6	325	0	1
6637	3	25	123	0	28	1479	0	1
6650	1	3	58	0	28	2292	0	1
6652	3	25	123	0	28	1479	0	1
6657	3	25	123	0	28	1479	0	1
6662	1	1	6	0	28	1095	0	1
6672	2	19	62	0	28	2292	0	1
6674	3	25	123	0	28	1479	0	1
6682	2	19	62	0	28	2292	0	1
6682	3	25	123	0	28	1479	0	1
6695	3	25	123	0	28	1479	0	1
6702	3	25	123	0	28	1479	0	1
6704	3	25	123	0	28	1479	0	1
6705	3	25	123	0	28	1479	0	1
6749	3	25	123	0	28	1479	0	1
6752	3	25	123	0	28	1479	0	1
6755	1	1	6	0	2	65	0	1
6756	1	1	6	0	2	65	0	1
6756	3	25	123	0	28	1479	0	1
6757	1	1	6	0	2	65	0	1
6759	1	1	6	0	2	65	0	1
6761	1	1	6	0	2	65	0	1
6762	1	1	6	0	28	1095	0	1
6762	3	25	123	0	28	1479	0	1
6764	1	1	6	0	28	1095	0	1
6766	1	1	6	0	28	1095	0	1
6766	2	17	21	0	28	2292	0	1
6767	1	1	6	0	28	1095	0	1
6768	1	1	6	0	28	1095	0	1
6769	1	1	6	0	28	1095	0	0
6769	2	17	21	0	28	2292	0	1
6782	1	5	49	0	6	209	0	1
6790	1	5	49	0	28	1479	0	1
6792	1	5	49	0	28	1479	0	1
6816	2	17	21	0	28	2292	0	1
6817	2	19	62	0	28	2292	0	1
6826	2	19	62	0	28	2292	0	1
6827	2	19	62	0	28	2292	0	1
6833	1	5	49	0	28	1479	0	1
6848	1	5	49	0	28	1479	0	1
6849	1	1	6	0	4	105	0	1
6849	1	5	49	0	28	1095	0	1
6850	1	1	6	0	4	105	0	1
6850	1	5	49	0	28	1095	0	1
6852	1	1	6	0	2	87	0	1
6853	1	1	6	0	2	87	0	1
6854	1	1	6	0	2	87	0	1
6855	1	1	6	0	2	87	0	1
6856	3	25	123	0	28	1479	0	1
6857	1	1	6	0	2	87	0	1
6858	1	1	6	0	2	87	0	1
6859	1	1	6	0	28	1479	0	1
6860	1	1	6	0	28	1479	0	1
6861	1	1	6	0	28	1479	0	1
6862	1	1	6	0	28	1479	0	1
6863	1	1	6	0	28	1479	0	1
6864	1	1	6	0	28	1479	0	1
6864	2	19	62	0	28	2292	0	1
6865	1	1	6	0	28	1479	0	1
6866	1	1	6	0	28	1479	0	1
6890	3	25	123	0	28	1479	0	1
6916	3	25	123	0	28	1479	0	1
6920	2	17	21	0	28	2292	0	1
6924	2	19	62	0	28	2292	0	1
6924	3	25	123	0	28	1479	0	1
6926	2	19	62	0	28	2292	0	1
6930	2	17	21	0	28	2292	0	1
6934	2	19	62	0	28	2292	0	1
6944	1	1	6	0	2	65	0	1
6944	3	25	123	0	0	53	0	1
6946	1	1	6	0	2	65	0	1
6947	1	1	6	0	2	65	0	1
6947	1	3	58	0	6	153	0	1
6948	1	1	6	0	2	65	0	1
6949	1	1	6	0	2	65	0	1
6950	1	1	6	0	2	65	0	1
6951	1	1	6	0	4	105	0	1
6952	1	1	6	0	4	105	0	1
6953	1	1	6	0	28	1095	0	1
6954	1	1	6	0	28	1095	0	1
6955	1	1	6	0	28	1095	0	1
6956	1	1	6	0	28	1095	0	1
6957	1	1	6	0	28	1095	0	1
6959	1	1	6	0	28	1095	0	1
6960	1	1	6	0	28	1095	0	1
6977	2	19	62	0	28	2292	0	1
6980	2	19	62	0	28	2292	0	1
7001	2	19	62	0	28	2292	0	1
7010	3	25	123	0	28	1479	0	1
7029	3	25	123	0	28	1479	0	1
7032	2	19	62	0	28	2292	0	1
7038	1	1	6	0	28	1095	0	1
7039	1	1	6	0	28	1095	0	1
7069	2	17	21	0	28	2292	0	1
7070	3	25	123	0	28	1479	0	1
7076	3	25	123	0	28	1479	0	1
7077	3	25	123	0	28	1479	0	1
7089	2	17	21	0	28	2292	0	1
7090	3	25	123	0	28	1479	0	1
7096	1	5	49	0	6	209	0	1
7099	2	17	21	0	28	2292	0	1
7102	3	25	123	0	28	1479	0	1
7104	3	25	123	0	28	1479	0	1
7111	1	3	58	0	6	209	0	1
7121	1	3	58	0	28	1479	0	1
7122	1	3	58	0	28	1479	0	1
7122	3	25	123	0	28	1479	0	1
7125	1	3	58	0	28	1479	0	1
7131	2	19	62	0	28	2292	0	1
7132	1	1	6	0	2	65	0	1
7133	1	1	6	0	2	65	0	1
7134	1	1	6	0	2	65	0	1
7135	1	1	6	0	2	65	0	1
7137	1	1	6	0	2	65	0	1
7137	3	25	123	0	28	1479	0	1
7139	1	1	6	0	28	1095	0	1
7141	1	1	6	0	28	1095	0	1
7143	1	1	6	0	28	1095	0	1
7144	1	1	6	0	4	105	0	1
7145	1	1	6	0	4	105	0	1
7146	1	1	6	0	28	1095	0	1
7148	2	19	62	0	28	2292	0	1
7151	2	19	62	0	28	2292	0	1
7169	2	19	62	0	28	2292	0	1
7169	3	25	123	0	28	1479	0	1
7173	3	25	123	0	28	1479	0	1
7175	2	19	62	0	28	2292	0	1
7180	3	25	123	0	28	1479	0	1
7194	3	25	123	0	28	1479	0	1
7198	3	25	123	0	28	1479	0	1
7203	3	25	123	0	28	1479	0	1
7204	2	19	62	0	28	2292	0	1
7211	2	19	62	0	28	2292	0	1
7226	1	1	6	0	2	65	0	1
7227	1	1	6	0	2	65	0	1
7227	2	17	21	0	28	4587	0	1
7229	1	1	6	0	2	65	0	1
7230	2	19	62	0	28	2292	0	1
7231	1	1	6	0	2	65	0	1
7232	1	1	6	0	2	65	0	1
7234	1	1	6	0	2	65	0	0
7236	1	1	6	0	28	1095	0	1
7236	3	25	123	0	28	1479	0	1
7237	1	1	6	0	28	1095	0	1
7239	1	1	6	0	28	1095	0	1
7240	1	1	6	0	28	1095	0	1
7242	1	1	6	0	28	1095	0	1
7243	1	1	6	0	28	1095	0	0
7250	2	19	62	0	28	2292	0	1
7251	2	19	62	0	28	2292	0	1
7255	1	5	49	0	6	209	0	1
7258	1	5	49	0	6	209	0	1
7259	2	19	62	0	28	2292	0	1
7265	1	3	58	0	6	209	0	1
7267	1	5	49	0	28	1479	0	1
7268	1	5	49	0	28	1479	0	1
7271	2	19	62	0	28	2292	0	1
7278	2	19	62	0	28	2292	0	1
7309	1	5	49	0	28	1479	0	1
7315	1	5	49	0	28	1479	0	1
7315	2	19	62	0	28	2292	0	1
7320	1	1	6	0	4	105	0	1
7321	1	5	49	0	28	1095	0	1
7322	1	1	6	0	2	87	0	1
7323	1	1	6	0	2	87	0	1
7326	1	1	6	0	2	87	0	1
7327	1	1	6	0	2	87	0	1
7329	1	1	6	0	28	1479	0	1
7330	1	1	6	0	28	1479	0	1
7331	1	1	6	0	28	1479	0	1
7332	1	1	6	0	28	1479	0	1
7333	1	1	6	0	28	1479	0	1
7335	1	1	6	0	28	1479	0	1
7336	1	1	6	0	28	1479	0	1
7346	3	25	123	0	28	1479	0	1
7347	2	19	62	0	28	2292	0	1
7351	3	25	123	0	28	1479	0	1
7358	3	25	123	0	28	1479	0	1
7364	3	25	123	0	28	1479	0	1
7371	2	19	62	0	28	2292	0	1
7376	2	19	62	0	28	2292	0	1
7377	3	25	123	0	28	1479	0	1
7398	3	25	123	0	28	1479	0	1
7407	2	19	62	0	28	2292	0	1
7411	2	17	21	0	28	2292	0	1
7411	3	25	123	0	28	1479	0	1
7414	1	1	6	0	2	65	0	1
7415	1	1	6	0	2	65	0	1
7416	1	1	6	0	2	65	0	1
7416	3	25	123	0	28	1479	0	1
7417	1	1	6	0	2	65	0	1
7418	1	1	6	0	2	65	0	1
7420	1	1	6	0	2	65	0	1
7420	3	25	123	0	0	53	0	1
7421	1	1	6	0	28	1095	0	1
7423	1	1	6	0	4	105	0	1
7424	1	1	6	0	28	1095	0	1
7425	1	1	6	0	28	1095	0	1
7426	1	1	6	0	28	1095	0	1
7428	1	1	6	0	28	1095	0	1
7434	1	3	58	0	6	209	0	1
7439	1	3	58	0	6	209	0	1
7440	1	3	58	0	6	209	0	1
7442	2	19	62	0	28	2292	0	1
7445	1	3	58	0	28	1479	0	1
7450	1	3	58	0	28	1479	0	1
7453	1	3	58	0	28	1479	0	1
7458	2	19	62	0	28	2292	0	1
7480	1	3	58	0	28	1479	0	1
7482	1	3	58	0	28	1479	0	1
7483	2	19	62	0	28	2292	0	1
7484	2	19	62	0	28	2292	0	1
7491	3	25	123	0	28	1479	0	1
7495	2	19	62	0	28	2292	0	1
7503	3	25	123	0	28	1479	0	1
7509	1	1	6	0	28	1095	0	1
7510	1	1	6	0	28	1095	0	1
7510	1	3	58	0	28	1095	0	1
7512	3	25	123	0	28	1479	0	1
7521	3	25	123	0	28	1479	0	1
7532	2	19	62	0	28	2292	0	1
7539	2	19	62	0	28	2292	0	1
7539	3	25	123	0	28	1479	0	1
7551	2	17	21	0	28	2292	0	1
7558	2	17	21	0	28	2292	0	1
7571	2	17	21	0	28	2292	0	1
7573	2	17	21	0	28	2292	0	1
7601	3	25	123	0	0	53	0	1
7603	1	1	6	0	2	65	0	1
7605	1	1	6	0	2	65	0	1
7605	2	19	62	0	28	2292	0	1
7606	1	1	6	0	2	65	0	1
7606	2	19	62	0	28	2292	0	1
7607	1	1	6	0	2	65	0	1
7608	1	1	6	0	2	65	0	1
7609	1	1	6	0	2	65	0	1
7610	1	1	6	0	28	1095	0	1
7612	1	1	6	0	28	1095	0	1
7613	1	1	6	0	28	1095	0	1
7614	1	1	6	0	28	1095	0	1
7615	1	1	6	0	28	1095	0	1
7616	1	1	6	0	28	1095	0	1
7617	1	1	6	0	28	1095	0	1
7624	3	25	123	0	28	1479	0	1
7641	2	19	62	0	28	2292	0	1
7644	3	25	123	0	28	1479	0	1
7645	3	25	123	0	28	1479	0	1
7646	3	25	123	0	28	1479	0	1
7669	2	19	62	0	28	2292	0	1
7679	3	25	123	0	28	1479	0	1
7682	2	19	62	0	28	2292	0	1
7684	3	25	123	0	28	1479	0	1
7685	2	19	62	0	28	2292	0	1
7691	3	25	123	0	28	1479	0	1
7693	2	19	62	0	28	2292	0	1
7698	1	1	6	0	2	65	0	1
7699	1	1	6	0	2	65	0	1
7699	3	25	123	0	28	1479	0	1
7701	1	1	6	0	2	65	0	1
7702	1	1	6	0	2	65	0	1
7704	1	1	6	0	2	65	0	1
7708	1	1	6	0	28	1095	0	1
7709	1	1	6	0	28	1095	0	1
7711	1	1	6	0	28	1095	0	1
7712	1	1	6	0	28	1095	0	1
7715	1	1	6	0	28	1095	0	1
7717	2	19	62	0	28	2292	0	1
7740	1	5	49	0	6	209	0	1
7741	1	5	49	0	6	209	0	1
7745	2	19	62	0	28	2292	0	1
7747	1	3	58	0	6	209	0	1
7747	1	5	49	0	28	1479	0	1
7748	1	3	58	0	6	209	0	1
7758	1	3	58	0	28	1479	0	1
7766	1	3	58	0	28	1479	0	1
7769	1	3	58	0	28	1479	0	1
7769	2	19	62	0	28	2292	0	1
7778	2	19	62	0	28	2292	0	1
7791	1	1	6	0	28	1095	0	1
7791	1	3	58	0	28	1095	0	1
7792	1	1	6	0	28	1095	0	1
7798	2	19	62	0	28	2292	0	1
7809	2	19	62	0	28	2292	0	1
7809	3	25	123	0	28	1479	0	1
7814	3	25	123	0	28	1479	0	1
7852	3	25	123	0	28	1479	0	1
7865	3	25	123	0	28	1479	0	1
7868	3	25	123	0	28	1479	0	1
7881	3	25	123	0	28	1479	0	1
7885	1	1	6	0	2	65	0	1
7886	1	1	6	0	2	65	0	1
7888	1	1	6	0	2	87	0	1
7889	1	1	6	0	2	87	0	1
7891	1	1	6	0	2	87	0	1
7892	1	1	6	0	2	87	0	1
7893	1	1	6	0	2	87	0	1
7894	1	1	6	0	2	87	0	1
7895	1	1	6	0	28	1479	0	1
7896	1	1	6	0	28	1479	0	1
7896	2	17	21	0	28	2292	0	1
7898	1	1	6	0	28	1479	0	1
7900	1	1	6	0	28	1479	0	1
7900	1	5	49	0	6	209	0	1
7901	1	1	6	0	28	1479	0	1
7902	1	1	6	0	28	1479	0	1
7906	2	17	21	0	28	2292	0	1
7920	2	19	62	0	28	2292	0	1
7933	2	17	21	0	28	2292	0	1
7934	2	17	21	0	28	2292	0	1
7943	1	5	49	0	6	325	0	1
7946	2	17	21	0	28	2292	0	1
7948	3	25	123	0	28	1479	0	1
7956	1	5	49	0	28	2292	0	1
7962	1	5	49	0	28	2292	0	1
7967	2	17	21	0	28	2292	0	1
7981	1	1	6	0	2	87	0	1
7982	1	1	6	0	2	87	0	1
7983	1	1	6	0	2	87	0	1
7983	3	25	123	0	28	1479	0	1
7984	1	1	6	0	2	87	0	1
7987	1	1	6	0	2	87	0	1
7988	1	1	6	0	28	1479	0	1
7990	1	1	6	0	4	141	0	1
7991	1	1	6	0	28	1479	0	1
7992	1	1	6	0	28	1479	0	1
7993	1	1	6	0	28	1479	0	1
7994	1	1	6	0	28	1479	0	1
8001	2	17	21	0	28	2292	0	1
8011	4	37	42	0	28	2292	0	1
8013	2	17	21	0	28	2292	0	1
8023	2	17	21	0	28	2292	0	1
8064	1	3	58	0	6	325	0	1
8068	2	19	62	0	28	4587	0	1
8073	1	1	6	0	2	65	0	1
8075	1	1	6	0	2	65	0	1
8077	1	1	6	0	2	87	0	1
8079	1	1	6	0	2	87	0	1
8080	1	1	6	0	2	87	0	1
8081	1	1	6	0	2	87	0	1
8086	1	1	6	0	28	1479	0	1
8088	1	1	6	0	28	1479	0	1
8089	1	1	6	0	28	1479	0	1
8091	1	1	6	0	28	1479	0	1
8092	1	1	6	0	28	1479	0	1
8093	1	1	6	0	28	1479	0	1
8101	2	17	21	0	28	2292	0	1
8101	2	19	62	0	28	2292	0	1
8105	2	17	21	0	28	2292	0	1
8106	2	19	62	0	28	2292	0	1
8110	2	17	21	0	28	2292	0	1
8111	2	17	21	0	28	2292	0	1
8161	2	17	21	0	28	2292	0	1
8168	1	1	6	0	28	1095	0	1
8186	3	25	123	0	28	1479	0	1
8187	2	17	21	0	28	2292	0	1
8190	2	17	21	0	28	2292	0	1
8193	3	25	123	0	28	1479	0	1
8194	3	25	123	0	28	1479	0	1
8200	2	17	21	0	28	2292	0	1
8201	3	25	123	0	28	1479	0	1
8210	3	25	123	0	28	1479	0	1
8212	2	17	21	0	28	2292	0	1
8213	2	17	21	0	28	2292	0	1
8213	3	25	123	0	28	1479	0	1
8214	3	25	123	0	28	1479	0	1
8227	3	25	123	0	28	1479	0	1
8228	1	5	49	0	6	209	0	1
8232	1	3	58	0	6	325	0	1
8233	3	25	123	0	28	1479	0	1
8234	1	3	58	0	6	325	0	1
8236	3	25	123	0	28	1479	0	1
8237	2	19	62	0	28	2292	0	1
8254	1	3	58	0	28	1479	0	1
8260	1	3	58	0	28	1479	0	1
8262	2	19	62	0	28	2292	0	1
8263	1	1	6	0	28	1095	0	1
8263	1	3	58	0	28	1095	0	1
8271	1	3	58	0	28	1479	0	1
8272	1	3	58	0	28	1479	0	1
8275	2	19	62	0	28	2292	0	1
8276	1	3	58	0	28	1479	0	1
8286	3	25	123	0	28	1479	0	1
8288	2	19	62	0	28	2292	0	1
8291	2	19	62	0	28	2292	0	1
8312	3	25	123	0	28	1479	0	1
8313	3	25	123	0	28	1479	0	1
8323	2	19	62	0	28	2292	0	1
8323	3	25	123	0	28	1479	0	1
8335	3	25	123	0	0	53	0	1
8350	3	25	123	0	28	1479	0	1
8356	1	1	6	0	2	65	0	1
8357	1	1	6	0	2	65	0	1
8359	1	1	6	0	2	87	0	1
8360	1	1	6	0	2	87	0	1
8361	1	1	6	0	2	87	0	1
8362	1	1	6	0	2	87	0	1
8363	1	1	6	0	2	87	0	1
8365	1	1	6	0	2	87	0	1
8366	1	1	6	0	28	1479	0	1
8368	1	1	6	0	28	1479	0	1
8369	1	1	6	0	28	1479	0	1
8370	1	1	6	0	28	1479	0	1
