-489.899	-308.081	1.5	0.187511
-489.899	-297.98	1.5	0.18868
-489.899	-287.879	1.5	0.189749
-489.899	-277.778	1.5	0.191992
-489.899	-267.677	1.5	0.195525
-489.899	-257.576	1.5	0.199113
-489.899	-247.475	1.5	0.202753
-489.899	-237.374	1.5	0.206444
-489.899	-227.273	1.5	0.210181
-489.899	-217.172	1.5	0.213961
-489.899	-207.071	1.5	0.217779
-489.899	-196.97	1.5	0.221629
-489.899	-186.869	1.5	0.225505
-489.899	-176.768	1.5	0.229401
-489.899	-166.667	1.5	0.233308
-489.899	-156.566	1.5	0.237217
-489.899	-146.465	1.5	0.241119
-489.899	-136.364	1.5	0.245003
-489.899	-126.263	1.5	0.248858
-489.899	-116.162	1.5	0.25267
-489.899	-106.061	1.5	0.256427
-489.899	-95.9596	1.5	0.260115
-489.899	-85.8586	1.5	0.263717
-489.899	-75.7576	1.5	0.26722
-489.899	-65.6566	1.5	0.270606
-489.899	-55.5556	1.5	0.273859
-489.899	-45.4545	1.5	0.276963
-489.899	-35.3535	1.5	0.279901
-489.899	-25.2525	1.5	0.282657
-489.899	-15.1515	1.5	0.285214
-489.899	-5.05051	1.5	0.287557
-489.899	5.05051	1.5	0.289673
-489.899	15.1515	1.5	0.291547
-489.899	25.2525	1.5	0.293168
-489.899	35.3535	1.5	0.294525
-489.899	45.4545	1.5	0.295609
-489.899	55.5556	1.5	0.296413
-489.899	65.6566	1.5	0.296933
-489.899	75.7576	1.5	0.297165
-489.899	85.8586	1.5	0.297108
-489.899	95.9596	1.5	0.296763
-489.899	106.061	1.5	0.296134
-489.899	116.162	1.5	0.295225
-489.899	126.263	1.5	0.294044
-489.899	136.364	1.5	0.292598
-489.899	146.465	1.5	0.290898
-489.899	156.566	1.5	0.288955
-489.899	166.667	1.5	0.286781
-489.899	176.768	1.5	0.284391
-489.899	186.869	1.5	0.281799
-489.899	196.97	1.5	0.279019
-489.899	207.071	1.5	0.276066
-489.899	217.172	1.5	0.272955
-489.899	227.273	1.5	0.269703
-489.899	237.374	1.5	0.266324
-489.899	247.475	1.5	0.262832
-489.899	257.576	1.5	0.259243
-489.899	267.677	1.5	0.255571
-489.899	277.778	1.5	0.251828
-489.899	287.879	1.5	0.248027
-489.899	297.98	1.5	0.244181
-489.899	308.081	1.5	0.240301
-489.899	318.182	1.5	0.236397
-489.899	328.283	1.5	0.23248
-489.899	338.384	1.5	0.228558
-489.899	348.485	1.5	0.224639
-489.899	358.586	1.5	0.220731
-489.899	368.687	1.5	0.216842
-489.899	378.788	1.5	0.212976
-489.899	388.889	1.5	0.209141
-489.899	398.99	1.5	0.20534
-489.899	409.091	1.5	0.201579
-489.899	419.192	1.5	0.197861
-489.899	429.293	1.5	0.19419
-489.899	439.394	1.5	0.190568
-489.899	449.495	1.5	0.186998
-489.899	459.596	1.5	0.183482
-489.899	469.697	1.5	0.180022
-489.899	479.798	1.5	0.17662
-489.899	489.899	1.5	0.173276
-489.899	500	1.5	0.169991
-479.798	-500	1.5	0.156254
-479.798	-489.899	1.5	0.158432
-479.798	-479.798	1.5	0.160603
-479.798	-469.697	1.5	0.162763
-479.798	-459.596	1.5	0.164909
-479.798	-449.495	1.5	0.167035
-479.798	-439.394	1.5	0.169139
-479.798	-429.293	1.5	0.171215
-479.798	-419.192	1.5	0.173258
-479.798	-409.091	1.5	0.175264
-479.798	-398.99	1.5	0.177226
-479.798	-388.889	1.5	0.179141
-479.798	-378.788	1.5	0.181002
-479.798	-368.687	1.5	0.182803
-479.798	-358.586	1.5	0.18454
-479.798	-348.485	1.5	0.186205
-479.798	-338.384	1.5	0.187793
-479.798	-328.283	1.5	0.189299
-479.798	-318.182	1.5	0.190716
-479.798	-308.081	1.5	0.192038
-479.798	-297.98	1.5	0.193261
-479.798	-287.879	1.5	0.194379
-479.798	-277.778	1.5	0.195387
-479.798	-267.677	1.5	0.198857
-479.798	-257.576	1.5	0.202596
-479.798	-247.475	1.5	0.206396
-479.798	-237.374	1.5	0.210254
-479.798	-227.273	1.5	0.214167
-479.798	-217.172	1.5	0.218131
-479.798	-207.071	1.5	0.222141
-479.798	-196.97	1.5	0.226192
-479.798	-186.869	1.5	0.230277
-479.798	-176.768	1.5	0.23439
-479.798	-166.667	1.5	0.238522
-479.798	-156.566	1.5	0.242665
-479.798	-146.465	1.5	0.246807
-479.798	-136.364	1.5	0.250938
-479.798	-126.263	1.5	0.255044
-479.798	-116.162	1.5	0.259114
-479.798	-106.061	1.5	0.263131
-479.798	-95.9596	1.5	0.267081
-479.798	-85.8586	1.5	0.270947
-479.798	-75.7576	1.5	0.274712
-479.798	-65.6566	1.5	0.278359
-479.798	-55.5556	1.5	0.281868
-479.798	-45.4545	1.5	0.285221
-479.798	-35.3535	1.5	0.2884
-479.798	-25.2525	1.5	0.291386
-479.798	-15.1515	1.5	0.294162
-479.798	-5.05051	1.5	0.296709
-479.798	5.05051	1.5	0.299011
-479.798	15.1515	1.5	0.301054
-479.798	25.2525	1.5	0.302823
-479.798	35.3535	1.5	0.304307
-479.798	45.4545	1.5	0.305495
-479.798	55.5556	1.5	0.306379
-479.798	65.6566	1.5	0.306954
-479.798	75.7576	1.5	0.307216
-479.798	85.8586	1.5	0.307164
-479.798	95.9596	1.5	0.3068
-479.798	106.061	1.5	0.306126
-479.798	116.162	1.5	0.30515
-479.798	126.263	1.5	0.303877
-479.798	136.364	1.5	0.302319
-479.798	146.465	1.5	0.300486
-479.798	156.566	1.5	0.298392
-479.798	166.667	1.5	0.296051
-479.798	176.768	1.5	0.293478
-479.798	186.869	1.5	0.290689
-479.798	196.97	1.5	0.287701
-479.798	207.071	1.5	0.284531
-479.798	217.172	1.5	0.281195
-479.798	227.273	1.5	0.277711
-479.798	237.374	1.5	0.274096
-479.798	247.475	1.5	0.270366
-479.798	257.576	1.5	0.266536
-479.798	267.677	1.5	0.262622
-479.798	277.778	1.5	0.258639
-479.798	287.879	1.5	0.2546
-479.798	297.98	1.5	0.250519
-479.798	308.081	1.5	0.246407
-479.798	318.182	1.5	0.242275
-479.798	328.283	1.5	0.238134
-479.798	338.384	1.5	0.233994
-479.798	348.485	1.5	0.229864
-479.798	358.586	1.5	0.22575
-479.798	368.687	1.5	0.221661
-479.798	378.788	1.5	0.217602
-479.798	388.889	1.5	0.21358
-479.798	398.99	1.5	0.209599
-479.798	409.091	1.5	0.205664
-479.798	419.192	1.5	0.201779
-479.798	429.293	1.5	0.197946
-479.798	439.394	1.5	0.19417
-479.798	449.495	1.5	0.190452
-479.798	459.596	1.5	0.186793
-479.798	469.697	1.5	0.183197
-479.798	479.798	1.5	0.179664
-479.798	489.899	1.5	0.176195
-479.798	500	1.5	0.17279
-469.697	-500	1.5	0.159262
-469.697	-489.899	1.5	0.161531
-469.697	-479.798	1.5	0.163796
-469.697	-469.697	1.5	0.16605
-469.697	-459.596	1.5	0.16829
-469.697	-449.495	1.5	0.170513
-469.697	-439.394	1.5	0.172712
-469.697	-429.293	1.5	0.174884
-469.697	-419.192	1.5	0.177024
-469.697	-409.091	1.5	0.179124
-469.697	-398.99	1.5	0.181182
-469.697	-388.889	1.5	0.183189
-469.697	-378.788	1.5	0.185141
-469.697	-368.687	1.5	0.187032
-469.697	-358.586	1.5	0.188854
-469.697	-348.485	1.5	0.190602
-469.697	-338.384	1.5	0.19227
-469.697	-328.283	1.5	0.19385
-469.697	-318.182	1.5	0.195337
-469.697	-308.081	1.5	0.196724
-469.697	-297.98	1.5	0.198006
-469.697	-287.879	1.5	0.199176
-469.697	-277.778	1.5	0.200228
-469.697	-267.677	1.5	0.202183
-469.697	-257.576	1.5	0.206078
-469.697	-247.475	1.5	0.210043
-469.697	-237.374	1.5	0.214074
-469.697	-227.273	1.5	0.218169
-469.697	-217.172	1.5	0.222325
-469.697	-207.071	1.5	0.226536
-469.697	-196.97	1.5	0.230798
-469.697	-186.869	1.5	0.235105
-469.697	-176.768	1.5	0.239448
-469.697	-166.667	1.5	0.243819
-469.697	-156.566	1.5	0.24821
-469.697	-146.465	1.5	0.252609
-469.697	-136.364	1.5	0.257004
-469.697	-126.263	1.5	0.261382
-469.697	-116.162	1.5	0.265729
-469.697	-106.061	1.5	0.270028
-469.697	-95.9596	1.5	0.274264
-469.697	-85.8586	1.5	0.278417
-469.697	-75.7576	1.5	0.282469
-469.697	-65.6566	1.5	0.286401
-469.697	-55.5556	1.5	0.290191
-469.697	-45.4545	1.5	0.293819
-469.697	-35.3535	1.5	0.297264
-469.697	-25.2525	1.5	0.300506
-469.697	-15.1515	1.5	0.303523
-469.697	-5.05051	1.5	0.306296
-469.697	5.05051	1.5	0.308806
-469.697	15.1515	1.5	0.311036
-469.697	25.2525	1.5	0.312971
-469.697	35.3535	1.5	0.314596
-469.697	45.4545	1.5	0.315899
-469.697	55.5556	1.5	0.316873
-469.697	65.6566	1.5	0.31751
-469.697	75.7576	1.5	0.317806
-469.697	85.8586	1.5	0.31776
-469.697	95.9596	1.5	0.317374
-469.697	106.061	1.5	0.316651
-469.697	116.162	1.5	0.315598
-469.697	126.263	1.5	0.314224
-469.697	136.364	1.5	0.312541
-469.697	146.465	1.5	0.310562
-469.697	156.566	1.5	0.3083
-469.697	166.667	1.5	0.305773
-469.697	176.768	1.5	0.302998
-469.697	186.869	1.5	0.299993
-469.697	196.97	1.5	0.296777
-469.697	207.071	1.5	0.293368
-469.697	217.172	1.5	0.289786
-469.697	227.273	1.5	0.286049
-469.697	237.374	1.5	0.282177
-469.697	247.475	1.5	0.278186
-469.697	257.576	1.5	0.274096
-469.697	267.677	1.5	0.269922
-469.697	277.778	1.5	0.26568
-469.697	287.879	1.5	0.261384
-469.697	297.98	1.5	0.25705
-469.697	308.081	1.5	0.25269
-469.697	318.182	1.5	0.248315
-469.697	328.283	1.5	0.243937
-469.697	338.384	1.5	0.239566
-469.697	348.485	1.5	0.235211
-469.697	358.586	1.5	0.230879
-469.697	368.687	1.5	0.226579
-469.697	378.788	1.5	0.222317
-469.697	388.889	1.5	0.218099
-469.697	398.99	1.5	0.213929
-469.697	409.091	1.5	0.209813
-469.697	419.192	1.5	0.205753
-469.697	429.293	1.5	0.201753
-469.697	439.394	1.5	0.197816
-469.697	449.495	1.5	0.193944
-469.697	459.596	1.5	0.190138
-469.697	469.697	1.5	0.186401
-469.697	479.798	1.5	0.182733
-469.697	489.899	1.5	0.179135
-469.697	500	1.5	0.175607
-459.596	-500	1.5	0.162333
-459.596	-489.899	1.5	0.164699
-459.596	-479.798	1.5	0.167061
-459.596	-469.697	1.5	0.169414
-459.596	-459.596	1.5	0.171755
-459.596	-449.495	1.5	0.174078
-459.596	-439.394	1.5	0.176379
-459.596	-429.293	1.5	0.178653
-459.596	-419.192	1.5	0.180894
-459.596	-409.091	1.5	0.183096
-459.596	-398.99	1.5	0.185253
-459.596	-388.889	1.5	0.18736
-459.596	-378.788	1.5	0.189409
-459.596	-368.687	1.5	0.191394
-459.596	-358.586	1.5	0.193309
-459.596	-348.485	1.5	0.195146
-459.596	-338.384	1.5	0.196898
-459.596	-328.283	1.5	0.198559
-459.596	-318.182	1.5	0.200121
-459.596	-308.081	1.5	0.201577
-459.596	-297.98	1.5	0.202922
-459.596	-287.879	1.5	0.204147
-459.596	-277.778	1.5	0.205248
-459.596	-267.677	1.5	0.206218
-459.596	-257.576	1.5	0.209549
-459.596	-247.475	1.5	0.213683
-459.596	-237.374	1.5	0.217894
-459.596	-227.273	1.5	0.222179
-459.596	-217.172	1.5	0.226535
-459.596	-207.071	1.5	0.230957
-459.596	-196.97	1.5	0.23544
-459.596	-186.869	1.5	0.239979
-459.596	-176.768	1.5	0.244565
-459.596	-166.667	1.5	0.249191
-459.596	-156.566	1.5	0.253846
-459.596	-146.465	1.5	0.258519
-459.596	-136.364	1.5	0.263198
-459.596	-126.263	1.5	0.267868
-459.596	-116.162	1.5	0.272514
-459.596	-106.061	1.5	0.277119
-459.596	-95.9596	1.5	0.281665
-459.596	-85.8586	1.5	0.286132
-459.596	-75.7576	1.5	0.290498
-459.596	-65.6566	1.5	0.294743
-459.596	-55.5556	1.5	0.298842
-459.596	-45.4545	1.5	0.302774
-459.596	-35.3535	1.5	0.306513
-459.596	-25.2525	1.5	0.310038
-459.596	-15.1515	1.5	0.313323
-459.596	-5.05051	1.5	0.316348
-459.596	5.05051	1.5	0.31909
-459.596	15.1515	1.5	0.321529
-459.596	25.2525	1.5	0.323648
-459.596	35.3535	1.5	0.325432
-459.596	45.4545	1.5	0.326865
-459.596	55.5556	1.5	0.327939
-459.596	65.6566	1.5	0.328645
-459.596	75.7576	1.5	0.328979
-459.596	85.8586	1.5	0.328939
-459.596	95.9596	1.5	0.328528
-459.596	106.061	1.5	0.327749
-459.596	116.162	1.5	0.326611
-459.596	126.263	1.5	0.325125
-459.596	136.364	1.5	0.323303
-459.596	146.465	1.5	0.321159
-459.596	156.566	1.5	0.318712
-459.596	166.667	1.5	0.315979
-459.596	176.768	1.5	0.31298
-459.596	186.869	1.5	0.309736
-459.596	196.97	1.5	0.306268
-459.596	207.071	1.5	0.302597
-459.596	217.172	1.5	0.298745
-459.596	227.273	1.5	0.294732
-459.596	237.374	1.5	0.290579
-459.596	247.475	1.5	0.286306
-459.596	257.576	1.5	0.281933
-459.596	267.677	1.5	0.277477
-459.596	277.778	1.5	0.272955
-459.596	287.879	1.5	0.268384
-459.596	297.98	1.5	0.263779
-459.596	308.081	1.5	0.259153
-459.596	318.182	1.5	0.254519
-459.596	328.283	1.5	0.249888
-459.596	338.384	1.5	0.245271
-459.596	348.485	1.5	0.240678
-459.596	358.586	1.5	0.236117
-459.596	368.687	1.5	0.231595
-459.596	378.788	1.5	0.227119
-459.596	388.889	1.5	0.222695
-459.596	398.99	1.5	0.218328
-459.596	409.091	1.5	0.214022
-459.596	419.192	1.5	0.20978
-459.596	429.293	1.5	0.205606
-459.596	439.394	1.5	0.201502
-459.596	449.495	1.5	0.197471
-459.596	459.596	1.5	0.193513
-459.596	469.697	1.5	0.18963
-459.596	479.798	1.5	0.185823
-459.596	489.899	1.5	0.182093
-459.596	500	1.5	0.178439
-449.495	-500	1.5	0.165468
-449.495	-489.899	1.5	0.167935
-449.495	-479.798	1.5	0.170399
-449.495	-469.697	1.5	0.172857
-449.495	-459.596	1.5	0.175303
-449.495	-449.495	1.5	0.177733
-449.495	-439.394	1.5	0.180141
-449.495	-429.293	1.5	0.182523
-449.495	-419.192	1.5	0.184871
-449.495	-409.091	1.5	0.18718
-449.495	-398.99	1.5	0.189445
-449.495	-388.889	1.5	0.191657
-449.495	-378.788	1.5	0.193809
-449.495	-368.687	1.5	0.195896
-449.495	-358.586	1.5	0.197909
-449.495	-348.485	1.5	0.199841
-449.495	-338.384	1.5	0.201685
-449.495	-328.283	1.5	0.203431
-449.495	-318.182	1.5	0.205074
-449.495	-308.081	1.5	0.206605
-449.495	-297.98	1.5	0.208018
-449.495	-287.879	1.5	0.209304
-449.495	-277.778	1.5	0.210456
-449.495	-267.677	1.5	0.21147
-449.495	-257.576	1.5	0.212998
-449.495	-247.475	1.5	0.217307
-449.495	-237.374	1.5	0.221703
-449.495	-227.273	1.5	0.226185
-449.495	-217.172	1.5	0.230748
-449.495	-207.071	1.5	0.23539
-449.495	-196.97	1.5	0.240106
-449.495	-186.869	1.5	0.244889
-449.495	-176.768	1.5	0.249732
-449.495	-166.667	1.5	0.254627
-449.495	-156.566	1.5	0.259563
-449.495	-146.465	1.5	0.26453
-449.495	-136.364	1.5	0.269513
-449.495	-126.263	1.5	0.274498
-449.495	-116.162	1.5	0.279468
-449.495	-106.061	1.5	0.284405
-449.495	-95.9596	1.5	0.289288
-449.495	-85.8586	1.5	0.294097
-449.495	-75.7576	1.5	0.298808
-449.495	-65.6566	1.5	0.303396
-449.495	-55.5556	1.5	0.307837
-449.495	-45.4545	1.5	0.312104
-449.495	-35.3535	1.5	0.31617
-449.495	-25.2525	1.5	0.320008
-449.495	-15.1515	1.5	0.323593
-449.495	-5.05051	1.5	0.326898
-449.495	5.05051	1.5	0.329899
-449.495	15.1515	1.5	0.332572
-449.495	25.2525	1.5	0.334899
-449.495	35.3535	1.5	0.336859
-449.495	45.4545	1.5	0.338438
-449.495	55.5556	1.5	0.339623
-449.495	65.6566	1.5	0.340407
-449.495	75.7576	1.5	0.340783
-449.495	85.8586	1.5	0.34075
-449.495	95.9596	1.5	0.34031
-449.495	106.061	1.5	0.339469
-449.495	116.162	1.5	0.338236
-449.495	126.263	1.5	0.336623
-449.495	136.364	1.5	0.334645
-449.495	146.465	1.5	0.332318
-449.495	156.566	1.5	0.329663
-449.495	166.667	1.5	0.326701
-449.495	176.768	1.5	0.323455
-449.495	186.869	1.5	0.319946
-449.495	196.97	1.5	0.3162
-449.495	207.071	1.5	0.312241
-449.495	217.172	1.5	0.308091
-449.495	227.273	1.5	0.303776
-449.495	237.374	1.5	0.299317
-449.495	247.475	1.5	0.294737
-449.495	257.576	1.5	0.290056
-449.495	267.677	1.5	0.285295
-449.495	277.778	1.5	0.280472
-449.495	287.879	1.5	0.275604
-449.495	297.98	1.5	0.270708
-449.495	308.081	1.5	0.265797
-449.495	318.182	1.5	0.260886
-449.495	328.283	1.5	0.255987
-449.495	338.384	1.5	0.25111
-449.495	348.485	1.5	0.246265
-449.495	358.586	1.5	0.241461
-449.495	368.687	1.5	0.236705
-449.495	378.788	1.5	0.232005
-449.495	388.889	1.5	0.227365
-449.495	398.99	1.5	0.222791
-449.495	409.091	1.5	0.218287
-449.495	419.192	1.5	0.213856
-449.495	429.293	1.5	0.209501
-449.495	439.394	1.5	0.205225
-449.495	449.495	1.5	0.201028
-449.495	459.596	1.5	0.196913
-449.495	469.697	1.5	0.192881
-449.495	479.798	1.5	0.188931
-449.495	489.899	1.5	0.185064
-449.495	500	1.5	0.18128
-439.394	-500	1.5	0.168667
-439.394	-489.899	1.5	0.17124
-439.394	-479.798	1.5	0.173813
-439.394	-469.697	1.5	0.17638
-439.394	-459.596	1.5	0.178937
-439.394	-449.495	1.5	0.181479
-439.394	-439.394	1.5	0.184001
-439.394	-429.293	1.5	0.186496
-439.394	-419.192	1.5	0.188959
-439.394	-409.091	1.5	0.191383
-439.394	-398.99	1.5	0.19376
-439.394	-388.889	1.5	0.196084
-439.394	-378.788	1.5	0.198348
-439.394	-368.687	1.5	0.200543
-439.394	-358.586	1.5	0.202662
-439.394	-348.485	1.5	0.204696
-439.394	-338.384	1.5	0.206637
-439.394	-328.283	1.5	0.208477
-439.394	-318.182	1.5	0.210207
-439.394	-308.081	1.5	0.211818
-439.394	-297.98	1.5	0.213304
-439.394	-287.879	1.5	0.214655
-439.394	-277.778	1.5	0.215864
-439.394	-267.677	1.5	0.216924
-439.394	-257.576	1.5	0.217828
-439.394	-247.475	1.5	0.220902
-439.394	-237.374	1.5	0.225489
-439.394	-227.273	1.5	0.230174
-439.394	-217.172	1.5	0.234953
-439.394	-207.071	1.5	0.239825
-439.394	-196.97	1.5	0.244783
-439.394	-186.869	1.5	0.249823
-439.394	-176.768	1.5	0.254937
-439.394	-166.667	1.5	0.260117
-439.394	-156.566	1.5	0.265353
-439.394	-146.465	1.5	0.270632
-439.394	-136.364	1.5	0.275942
-439.394	-126.263	1.5	0.281265
-439.394	-116.162	1.5	0.286585
-439.394	-106.061	1.5	0.291882
-439.394	-95.9596	1.5	0.297134
-439.394	-85.8586	1.5	0.302316
-439.394	-75.7576	1.5	0.307405
-439.394	-65.6566	1.5	0.312372
-439.394	-55.5556	1.5	0.31719
-439.394	-45.4545	1.5	0.321828
-439.394	-35.3535	1.5	0.326256
-439.394	-25.2525	1.5	0.330445
-439.394	-15.1515	1.5	0.334363
-439.394	-5.05051	1.5	0.337982
-439.394	5.05051	1.5	0.341273
-439.394	15.1515	1.5	0.344209
-439.394	25.2525	1.5	0.346768
-439.394	35.3535	1.5	0.348927
-439.394	45.4545	1.5	0.35067
-439.394	55.5556	1.5	0.351981
-439.394	65.6566	1.5	0.352851
-439.394	75.7576	1.5	0.353274
-439.394	85.8586	1.5	0.353249
-439.394	95.9596	1.5	0.352777
-439.394	106.061	1.5	0.351865
-439.394	116.162	1.5	0.350524
-439.394	126.263	1.5	0.348768
-439.394	136.364	1.5	0.346614
-439.394	146.465	1.5	0.344082
-439.394	156.566	1.5	0.341196
-439.394	166.667	1.5	0.337978
-439.394	176.768	1.5	0.334455
-439.394	186.869	1.5	0.330653
-439.394	196.97	1.5	0.3266
-439.394	207.071	1.5	0.322322
-439.394	217.172	1.5	0.317846
-439.394	227.273	1.5	0.313199
-439.394	237.374	1.5	0.308405
-439.394	247.475	1.5	0.30349
-439.394	257.576	1.5	0.298476
-439.394	267.677	1.5	0.293384
-439.394	277.778	1.5	0.288235
-439.394	287.879	1.5	0.283048
-439.394	297.98	1.5	0.277839
-439.394	308.081	1.5	0.272624
-439.394	318.182	1.5	0.267418
-439.394	328.283	1.5	0.262232
-439.394	338.384	1.5	0.257079
-439.394	348.485	1.5	0.251968
-439.394	358.586	1.5	0.246908
-439.394	368.687	1.5	0.241906
-439.394	378.788	1.5	0.23697
-439.394	388.889	1.5	0.232104
-439.394	398.99	1.5	0.227314
-439.394	409.091	1.5	0.222604
-439.394	419.192	1.5	0.217976
-439.394	429.293	1.5	0.213434
-439.394	439.394	1.5	0.208978
-439.394	449.495	1.5	0.204612
-439.394	459.596	1.5	0.200335
-439.394	469.697	1.5	0.196148
-439.394	479.798	1.5	0.192051
-439.394	489.899	1.5	0.188045
-439.394	500	1.5	0.184128
-429.293	-500	1.5	0.171931
-429.293	-489.899	1.5	0.174615
-429.293	-479.798	1.5	0.177301
-429.293	-469.697	1.5	0.179984
-429.293	-459.596	1.5	0.182658
-429.293	-449.495	1.5	0.185319
-429.293	-439.394	1.5	0.18796
-429.293	-429.293	1.5	0.190576
-429.293	-419.192	1.5	0.19316
-429.293	-409.091	1.5	0.195705
-429.293	-398.99	1.5	0.198204
-429.293	-388.889	1.5	0.200648
-429.293	-378.788	1.5	0.20303
-429.293	-368.687	1.5	0.205341
-429.293	-358.586	1.5	0.207573
-429.293	-348.485	1.5	0.209717
-429.293	-338.384	1.5	0.211763
-429.293	-328.283	1.5	0.213703
-429.293	-318.182	1.5	0.215527
-429.293	-308.081	1.5	0.217226
-429.293	-297.98	1.5	0.218791
-429.293	-287.879	1.5	0.220213
-429.293	-277.778	1.5	0.221483
-429.293	-267.677	1.5	0.222593
-429.293	-257.576	1.5	0.223537
-429.293	-247.475	1.5	0.224455
-429.293	-237.374	1.5	0.229238
-429.293	-227.273	1.5	0.234132
-429.293	-217.172	1.5	0.239135
-429.293	-207.071	1.5	0.244245
-429.293	-196.97	1.5	0.249457
-429.293	-186.869	1.5	0.254766
-429.293	-176.768	1.5	0.260165
-429.293	-166.667	1.5	0.265647
-429.293	-156.566	1.5	0.271201
-429.293	-146.465	1.5	0.276815
-429.293	-136.364	1.5	0.282474
-429.293	-126.263	1.5	0.288162
-429.293	-116.162	1.5	0.293861
-429.293	-106.061	1.5	0.299548
-429.293	-95.9596	1.5	0.305201
-429.293	-85.8586	1.5	0.310793
-429.293	-75.7576	1.5	0.316297
-429.293	-65.6566	1.5	0.321682
-429.293	-55.5556	1.5	0.326916
-429.293	-45.4545	1.5	0.331967
-429.293	-35.3535	1.5	0.336799
-429.293	-25.2525	1.5	0.341378
-429.293	-15.1515	1.5	0.34567
-429.293	-5.05051	1.5	0.34964
-429.293	5.05051	1.5	0.353257
-429.293	15.1515	1.5	0.356489
-429.293	25.2525	1.5	0.359309
-429.293	35.3535	1.5	0.361693
-429.293	45.4545	1.5	0.363619
-429.293	55.5556	1.5	0.365072
-429.293	65.6566	1.5	0.36604
-429.293	75.7576	1.5	0.366515
-429.293	85.8586	1.5	0.366497
